"mat1","cod1","mat2","cod2","nom_periodo","cantidad"
"PASANTIA (ELECTRICA)","2011","TALLER DE APRENDIZAJE AUTOMATICO","5720","202401","3"
"PASANTIA (ELECTRICA)","2011","TALLER DE MAQUINAS ELECTRICAS","5603","202001","3"
"PASANTIA (ELECTRICA)","2011","TALLER DE MAQUINAS ELECTRICAS","5603","202101","1"
"PASANTIA (ELECTRICA)","2011","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202202","1"
"PASANTIA (ELECTRICA)","2011","TALLER ENCARARE: CREAR","1216","202002","1"
"PASANTIA (ELECTRICA)","2011","TALLER FOURIER","1459","202102","2"
"PASANTIA (ELECTRICA)","2011","TALLER FOURIER","1459","202202","3"
"PASANTIA (ELECTRICA)","2011","TALLER FOURIER","1459","202302","2"
"PASANTIA (ELECTRICA)","2011","TALLER LAB. ELECT. DE POTENCIA","5610","202302","1"
"PASANTIA (ELECTRICA)","2011","TALLER LAB. ELECT. DE POTENCIA: RECT. E INVER.","5604","202002","1"
"PASANTIA (ELECTRICA)","2011","TALLER LAB. ELECT. DE POTENCIA: RECT. E INVER.","5604","202102","1"
"PASANTIA (ELECTRICA)","2011","TALLER LAB. ELECT. DE POTENCIA: RECT. E INVER.","5604","202302","3"
"PASANTIA (ELECTRICA)","2011","TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES","5866","202101","1"
"PASANTIA (ELECTRICA)","2011","TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES","5866","202201","1"
"PASANTIA (ELECTRICA)","2011","TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES","5866","202301","1"
"PASANTIA (ELECTRICA)","2011","TEORIA DE CIRCUITOS","1456","202002","2"
"PASANTIA (ELECTRICA)","2011","TEORIA DE CIRCUITOS","1456","202202","1"
"PASANTIA (ELECTRICA)","2011","TOPOLOGIA Y ANALISIS REAL","PA243","202201","1"
"PASANTIA (ELECTRICA)","2011","TOPOLOGIA Y ANALISIS REAL","1886","202401","1"
"PASANTIA (ELECTRICA)","2011","TRANSPORTE DE ENERGIA ELECTRICA","5520","202002","2"
"PASANTIA (ELECTRICA)","2011","TRANSPORTE DE ENERGIA ELECTRICA","5520","202102","1"
"PASANTIA (ELECTRICA)","2011","TRANSPORTE DE ENERGIA ELECTRICA","5520","202302","4"
"PASANTIA (ELECTRICA)","2011","TRATAMIENTO DE IMAGENES POR COMPUTADORA","5828","202002","2"
"PASANTIA (ELECTRICA)","2011","TRATAMIENTO DE IMAGENES POR COMPUTADORA","5828","202301","4"
"PASANTIA (ELECTRICA)","2011","TRATAMIENTO DE IMAGENES POR COMPUTADORA","5828","202401","1"
"PASANTIA (ELECTRICA)","2011","VIBRACIONES Y ONDAS","1144","202002","1"
"PASANTIA (ELECTRICA)","2011","VIBRACIONES Y ONDAS","1144","202102","2"
"PASANTIA (ELECTRICA)","2011","VIBRACIONES Y ONDAS","1144","202202","1"
"PASANTIA LABORAL","TI21","PROBABILIDAD Y ESTADISTICA","TI19","202002","6"
"PASANTIA LABORAL","TI21","PROBABILIDAD Y ESTADISTICA","TI19","202102","7"
"PASANTIA LABORAL","TI21","PROBABILIDAD Y ESTADISTICA","TI19","202202","2"
"PASANTIA LABORAL","TI21","PROBABILIDAD Y ESTADISTICA","TI19","202302","1"
"PASANTIA LABORAL","TI21","PROGRAMACION DE APLICACIONES","TI16","202002","3"
"PASANTIA LABORAL","TI21","PROGRAMACION DE APLICACIONES","TI16","202102","4"
"PASANTIA LABORAL","TI21","PROGRAMACION DE APLICACIONES","TI16","202202","2"
"PASANTIA LABORAL","TI21","PROYECTO","TI27","202101","2"
"PASANTIA LABORAL","TI21","PROYECTO","TI27","202102","8"
"PASANTIA LABORAL","TI21","PROYECTO","TI27","202201","3"
"PASANTIA LABORAL","TI21","PROYECTO","TI27","202202","1"
"PASANTIA LABORAL","TI21","PROYECTO","TI27","202301","4"
"PASANTIA LABORAL","TI21","RELACIONES PERSONALES Y LABORALES","TI20","202002","1"
"PASANTIA LABORAL","TI21","TALLER DE APLICACIONES DE INTERNET RICAS","TI25","202001","8"
"PASANTIA LABORAL","TI21","TALLER DE APLICACIONES DE INTERNET RICAS","TI25","202101","2"
"PASANTIA LABORAL","TI21","TALLER DE APLICACIONES DE INTERNET RICAS","TI25","202201","3"
"PASANTIA LABORAL","TI21","TALLER DE APLICACIONES DE INTERNET RICAS","TI25","202301","2"
"PASANTIA LABORAL","TI21","TALLER DE APLICACIONES DE INTERNET RICAS","TI25","202401","1"
"PASANTIA LABORAL","TI21","TALLER DE BASES DE DATOS NO SQL","TI46","202002","8"
"PASANTIA LABORAL","TI21","TALLER DE BASES DE DATOS NO SQL","TI46","202102","7"
"PASANTIA LABORAL","TI21","TALLER DE BASES DE DATOS NO SQL","TI46","202202","2"
"PASANTIA LABORAL","TI21","TALLER DE CAMBIO TECNOL.EN INST.FINANC.","TI41","202002","5"
"PASANTIA LABORAL","TI21","TALLER DE CAMBIO TECNOL.EN INST.FINANC.","TI41","202102","5"
"PASANTIA LABORAL","TI21","TALLER DE CAMBIO TECNOL.EN INST.FINANC.","TI41","202202","3"
"PASANTIA LABORAL","TI21","TALLER DE CAMBIO TECNOL.EN INST.FINANC.","TI41","202302","1"
"PASANTIA LABORAL","TI21","TALLER DE SIST.DE INF.GEOGRAFICA","TI29","202001","3"
"PASANTIA LABORAL","TI21","TALLER DE SIST.DE INF.GEOGRAFICA","TI29","202101","1"
"PASANTIA LABORAL","TI21","TALLER DE SIST.DE INF.GEOGRAFICA","TI29","202201","1"
"PASANTIA LABORAL","TI21","TALLER DE SIST.DE INF.GEOGRAFICA","TI29","202301","1"
"PASANTIA LABORAL","TI21","TALLER DE SIST.DE INF.GEOGRAFICA","TI29","202401","1"
"PASANTIA LABORAL","TI21","TALLER DE SISTEMAS DE INFORMACION.NET","TI26","202002","4"
"PASANTIA LABORAL","TI21","TALLER DE SISTEMAS DE INFORMACION.NET","TI26","202102","1"
"PASANTIA LABORAL","TI21","TALLER DE SISTEMAS DE INFORMAC.JAVA EE","TI24","202001","8"
"PASANTIA LABORAL","TI21","TALLER DE SISTEMAS DE INFORMAC.JAVA EE","TI24","202101","4"
"PASANTIA LABORAL","TI21","TALLER DE SISTEMAS DE INFORMAC.JAVA EE","TI24","202201","4"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","202401","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202202","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROGRAMACION 1","1322","202002","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROGRAMACION 2","1321","202201","2"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROGRAMACION 2","1321","202301","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 1","Q80","202001","12"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 1","Q80","202101","6"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 1","Q80","202201","11"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 1","Q80","202301","2"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 1","Q80","202401","7"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 2","Q57","202002","3"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 2","Q57","202102","15"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 2","Q57","202202","25"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","PROYECTO INDUSTRIAL 2","Q57","202302","17"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","REMOCION DE NUTRIENTES DE AGUAS RESIDUALES","PA590","202101","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","REMOCION DE NUTRIENTES DE AGUAS RESIDUALES","PA590","202301","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","REPRESENTACION GRAFICA PARA INDUSTRIAS DE PROC.","1215","202201","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","TALLER DE DISEÑO DE PROCESOS","Q196B","202201","5"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","TALLER ENCARARE: CREAR","1216","202202","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","TECNOLOGIA Y SERV. INDUSTRIALES 2","Q100","202302","3"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","TEORIA DE RESTRICCIONES","1927","202002","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","TRANSFERENCIA DE CALOR Y MASA 2","Q68","202401","1"
"PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","TRATAMIENTO BIOLOGICO DE EFLUENTES Y RESID.SOLIDOS","Q56","202101","1"
"PASANTIA-TRABAJO EXPERIM. MOD.2","Q83","PROYECTO INDUSTRIAL 2","Q57","202002","1"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 1","Q80","202001","6"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 1","Q80","202101","4"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 1","Q80","202201","3"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 1","Q80","202301","1"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 1","Q80","202401","1"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 2","Q57","202002","2"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 2","Q57","202102","6"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 2","Q57","202202","1"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","PROYECTO INDUSTRIAL 2","Q57","202302","8"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","TRANSFERENCIA DE CALOR Y MASA 1","Q74","202302","1"
"PASANTIA-TRABAJO PRACTICO DE GRADO,MOD.1","A88","TRANSFERENCIA DE CALOR Y MASA 2","Q68","202101","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROBABILIDAD Y ESTADISTICA","1025","202001","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202201","2"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202301","2"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROCEDIMIENTOS CONST.PARA ESTRUCTURAS","1700","202401","2"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROYECTO ESTRUCTURAL ANUAL","2411","202001","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROYECTO ESTRUCTURAL ANUAL","2411","202101","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202001","3"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202101","7"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202201","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202301","3"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","PROYECTO, PLANIF. Y CONST. DE OBRAS 1","2404","202401","2"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202001","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TALLER DE INGENIERIA CIVIL","2805","202001","2"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202301","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TECNOLOGIA DEL HORMIGON","2371","202001","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TECNOLOGIA DEL HORMIGON","2371","202101","2"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TECNOLOGIA DEL HORMIGON","2371","202201","3"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TECNOLOGIA DEL HORMIGON","2371","202301","1"
"PATOLOGIA DE LAS ESTRUCTURAS","2389","TECNOLOGIA DEL HORMIGON","2371","202401","4"
"PENSAMIENTO SISTEMICO","PG13","TALLER DE CAMBIO ORGANIZACIONAL","PT6","202002","4"
"PENSAMIENTO SISTEMICO","PG13","TALLER DE PENSAMIENTO SISTEMICO","PG22","202002","5"
"PENSAMIENTO SISTEMICO","PG13","TALLER DE PROYECTOS DE INVESTIGACION ACADEMICOS INNOVADORES (TPIAI)","PA246","202002","1"
"PENSAMIENTO SISTEMICO","PA681","TÓPICOS DE ECONOMÍA DE LA INNOVACIÓN","PG02","202301","4"
"PENSAMIENTO SISTEMICO","PA681","TÓPICOS DE ECONOMÍA DE LA INNOVACIÓN","PG02","202401","1"
"PETROGRAFIA EN HORMIGON Y SU IMP EN LA DETEC DE PATOL. EST. DE REACCION ALC-SIL","PES13","TOPICOS AVANZADOS DE PUENTES","PES12","202302","1"
"PGT_TD TRANSFORMACION DIGITAL","PA634","SEMINARIO DE GESTION DE CRISIS","PG31","202102","1"
"PGT_TD TRANSFORMACION DIGITAL","PA634","TALLER DE CAMBIO ORGANIZACIONAL","PT6","202102","1"
"PGT_TD TRANSFORMACION DIGITAL","PA634","TALLER DE PROYECTOS DE INVESTIGACION ACADEMICOS INNOVADORES (TPIAI)","PA246","202102","2"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202302","1"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","PROGRAMACION 1","1373","202302","2"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","PROYECTO","2099","202001","5"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","PROYECTO","2099","202101","7"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","TALLER","2001","202302","1"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","TALLER","2001","202401","1"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","TALLER 4:MEJORA DE LA COMPETITIVIDAD","2035","202302","3"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202101","1"
"PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","TEORIA, ALGORIT. Y APLIC. DE GEST. LOGIS","1633","202302","1"
"PLANIFICACION","2242","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202002","5"
"PLANIFICACION","2242","PROBABILIDAD Y ESTADISTICA","1025","202002","1"
"PLANIFICACION","2242","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2352","202002","5"
"PLANIFICACION","2242","PROYECTO HIDRAULICA-AMBIENTAL","2405","202002","3"
"PLANIFICACION","2242","PROYECTO, PLANIF. Y CONST. DE OBRAS 2","2407","202002","2"
"PLANIFICACION","2242","RESISTENCIA DE MATERIALES 1","2368","202002","2"
"PLANIFICACION","2242","RESISTENCIA DE MATERIALES 2","1312","202002","2"
"PLANIFICACION","2242","SEGURIDAD EN LA CONSTRUCCION","2246","202002","8"
"PLANIFICACION","2242","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202002","1"
"PLANIFICACION","2242","TRANSPORTE AEREO","2508","202002","1"
"PLANIFICACION","2242","TRANSPORTE FLUVIAL Y MARITIMO","2507","202002","1"
"PLANIFICACION","2242","TRANSPORTE URBANO","2511","202002","1"
"PLANIFICACION","2242","VIBRACIONES Y ONDAS","1144","202002","2"
"PLANIFICACIÓN DE CLASES: DISEÑO DE UNIDADES DIDÁCTICAS (DUD)","EP2","PROYECTO (ING.ELEC.)","2013","202401","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","PRINC.Y FUND.DEL PROC.PERS.DE SOFTWARE","1767","202401","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","PROYECTO DE GRADO","1730","202001","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202401","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202401","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","SISTEMAS OPERATIVOS","1537","202301","2"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","TALLER DE ROBOTICA EDUCATIVA","1780","202101","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","TALLER DE SISTEMAS EMPRESARIALES","1775","202301","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","TECNICAS DE DESCOMPOSICION EN PROGRAMACION MATEMATICA","2398","202401","1"
"PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","TEORIA DE LENGUAJES","1325","202301","1"
"PLANIFICACION DE LA EXPANSION DE LA GENERACION DE SISTEMAS ELECTRICOS","PE475","POLITICAS ENERGETICAS","PA640","202302","1"
"PLANIFICACION DE SISTEMAS DE DISTRIBUCION","PE247","TEORIA Y ALGORITMIA DE OPTIMIZACION","PA318","202202","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202002","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202102","11"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202202","15"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202302","26"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROBABILIDAD Y ESTADISTICA","1025","202002","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROBABILIDAD Y ESTADISTICA","1025","202102","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROBABILIDAD Y ESTADISTICA","1025","202202","9"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROBABILIDAD Y ESTADISTICA","1025","202302","3"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROFESION EN INGENIERIA DE SOFTWARE","1777","202002","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION 1","1322","202002","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION 1","1322","202102","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION 2","1321","202302","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION 3","1323","202002","5"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION 3","1323","202102","7"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION 3","1323","202202","22"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION 3","1323","202302","17"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION FUNCIONAL AVANZADA","1350","202102","3"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION FUNCIONAL AVANZADA","1350","202202","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION FUNCIONAL AVANZADA","1350","202302","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROGRAMACION LOGICA","1340","202002","8"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROYECTO DE GRADO","1730","202002","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROYECTO DE GRADO","1730","202102","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROYECTO DE GRADO","1730","202302","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202002","14"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202102","15"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202202","31"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","PROYECTO DE INGENIERIA DE SOFTWARE","1721","202302","24"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202002","8"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202102","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202202","5"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202302","6"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","REDES DE COMPUTADORAS","1446","202002","12"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","REDES DE COMPUTADORAS","1446","202102","17"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","REDES DE COMPUTADORAS","1446","202202","17"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","REDES DE COMPUTADORAS","1446","202302","34"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","SIMULACION A EVENTOS DISCRETOS","1617","202302","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","SISTEMAS OPERATIVOS","1537","202202","7"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE ING.DIRIGIDA POR MODELOS","1770","202002","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE ING.DIRIGIDA POR MODELOS","1770","202302","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","1947","202102","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE PROGRAMACION","1327","202002","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE PROGRAMACION","1327","202102","15"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE PROGRAMACION","1327","202202","14"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE PROGRAMACION","1327","202302","41"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE ROBOTICA EDUCATIVA","1780","202202","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE SEGURIDAD INFORMATICA","1437","202002","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE SEGURIDAD INFORMATICA","1437","202102","3"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE SEGURIDAD INFÓRMATICA","1891","202302","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE SISTEMAS CIBER-FISICOS","1952","202302","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE SISTEMAS DE INFORMACION 1","1751","202002","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE SISTEMAS DE INFORMACION 1","1751","202102","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TALLER DE SISTEMAS DE INFORMACION 1","1751","202202","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TECNICAS AVANZADAS PARA LA GEST. DE SIST. DE INF.","1933","202002","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TECNICAS AVANZADAS PARA LA GEST. DE SIST. DE INF.","1933","202102","3"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TECNICAS AVANZADAS PARA LA GEST. DE SIST. DE INF.","1933","202202","4"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TEORIA Y ALGORITMIA DE OPTIMIZACION","PA318","202302","1"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TUTORIAS ENTRE PARES 1","2216","202302","2"
"POLITICAS CIENTIFICAS EN INF.Y COMP.","1225","TUTORIAS ENTRE PARES 2","2217","202302","2"
"POLITICAS ENERGETICAS","PA640","SISTEMAS DE ALMACENAMIENTO DE ENERGIA","PIM01","202302","1"
"POLITICAS ENERGETICAS","PA640","TEORIA DE COMBUSTION","PM73","202302","1"
"POTABILIZACION DE AGUAS","1853","PRACTICA DE ADMINISTRACION PARA INGENIEROS","1945","202002","1"
"POTABILIZACION DE AGUAS","1853","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2352","202002","1"
"POTABILIZACION DE AGUAS","1853","PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO","2352","202302","1"
"POTABILIZACION DE AGUAS","1853","RESISTENCIA DE MATERIALES 1","2368","202002","1"
"POTABILIZACION DE AGUAS","1853","RESISTENCIA DE MATERIALES 1","2368","202102","1"
"POTABILIZACION DE AGUAS","1853","RESISTENCIA DE MATERIALES 2","1312","202002","3"
"POTABILIZACION DE AGUAS","1853","RESISTENCIA DE MATERIALES 2","1312","202102","4"
"POTABILIZACION DE AGUAS","1853","RESISTENCIA DE MATERIALES 2","1312","202302","4"
"POTABILIZACION DE AGUAS","1853","SEGURIDAD EN LA CONSTRUCCION","2246","202002","1"
"POTABILIZACION DE AGUAS","1853","TALLER DE ADMINISTRACION PARA INGENIERIA CIVIL","1946","202102","3"
"POTABILIZACION DE AGUAS","1853","TALLER DE ADMINISTRACION PARA INGENIERIA CIVIL","1946","202202","2"
"POTABILIZACION DE AGUAS","1853","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202002","3"
"POTABILIZACION DE AGUAS","1853","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202202","1"
"POTABILIZACION DE AGUAS","1853","TALLER DE TECNICAS DE MEDICION EN HIDROLOGIA E HIDRAULICA","1875A","202202","1"
"POTABILIZACION DE AGUAS","1853","TALLER DE TECNICAS DE MEDICION EN HIDROLOGIA E HIDRAULICA","1875A","202302","2"
"POTABILIZACION DE AGUAS","1853","TALLER REPR. Y COM. GRAFICA - MODULO_CIVIL","1267","202202","1"
